source,target
255458851,739407453
428113258,359753414
619577615,359975979
181899699,119521839
296485275,567296458
7894249,148922058
516146289,203728759
430788636,376336545
258611275,214595330
569125867,409095205
390860892,79825183
137363946,93276754
146553153,68790084
483131718,838716956
13588275,18328815
447582384,586854082
390860892,33917859
3346542,156891011
242149525,585750794
360766380,22150229
5856094,41116153
173774259,304485346
180177459,456854436
194971345,175914398
456925212,350379638
13588275,14740912
285058343,275043327
277019335,386937989
90696069,133781107
456494191,120038146
852669061,816121918
406806074,345224959
112082607,646053443
265134445,385280995
273881727,505689226
255458851,202387269
173774259,185719488
181899699,57566883
39538382,7308695
299908306,309523752
299908306,320388134
5856094,17721466
241514576,467722086
181899699,8110152
145015907,30636890
360766380,359055493
3346542,34250536
390860892,166018916
3346542,210852621
526134748,526526877
334376173,594338223
240443780,22355561
852669061,416433986
173860653,141132154
401629439,305317857
430788636,436024176
282343851,388626459
199891666,7917666
335892490,538564194
401629439,296568612
11582761,202488043
244704883,225331771
104196443,134155134
244704883,82322143
2762541,578821826
434667617,603274257
163209102,580021644
58314538,140693359
540304869,369694187
7894249,480918304
456925212,330489819
281095868,769217520
210930165,319630394
244704883,299312920
257673049,568943536
615031958,176376239
146553153,133165602
36041325,251103143
13588275,28650239
195438755,238048538
456494191,249499633
348609170,160088500
420893527,110865188
611408859,436049433
240352641,141827231
267609629,420321936
156590923,312901759
20447475,23336148
267609629,210930165
428113258,397394210
36041325,313010877
169624922,481606631
315110195,594394039
335139497,495910691
430788636,467357684
505117799,434219262
619577615,404841576
315110195,233210965
246484756,268971993
390860892,28974801
228128499,268585711
381144370,398812922
348759551,281979877
348609170,309297977
281542763,385906442
88785305,755576220
455209110,589580551
169624922,647995804
426240389,282531206
852669061,592647424
662741463,195164315
7894249,750551
146553153,151990363
401629439,276337018
230296613,1253565
166627739,320673240
146553153,58225061
396362545,186626079
516146289,284914574
453895363,157658535
427076362,111435492
348759551,217468036
222697091,204737106
614288838,612720082
252606151,392112879
427076362,151930223
406806074,704221783
252606151,134702030
4408195,6023703
419054284,282234154
510323427,143081665
547782928,211353800
244704883,132802939
195438755,259756094
42735014,104027433
9030558,3144052
166627739,173266895
414176127,391813804
256262373,647503971
281095868,631161635
228061240,310697574
146553153,71904695
381144370,369764190
420893527,48707976
252606151,224467451
420893527,166732913
36041325,32386739
463995635,252357948
12321219,321484921
428113258,368774744
443977902,10392982
1756709,146369
401629439,285361918
257465738,338987114
156590923,611792558
244704883,212871132
299908306,310523226
119799833,1250218
383777387,424259921
728776785,682869507
690736214,548478590
662741463,272438277
430788636,375676862
244704883,330954163
273881727,223706900
181226986,300191452
456925212,363878760
381144370,400707278
25891559,222943197
5856094,4220360
3346542,175612952
7894249,21900894
146553153,132481515
344924333,72859957
191228642,175553058
42735014,174866160
281095868,145790661
146553153,2170758
14204987,225648795
299908306,205307282
137363946,209165859
146553153,30824427
80671383,301722881
273881727,405213010
271837575,591005416
346170864,115565057
361497331,8847599
576290948,50475372
547782928,246366435
461547882,185720675
146553153,6168679
614288838,430575147
255366094,210507908
181899699,834909
532802039,355098255
146553153,135883377
321776183,747042033
358528631,546084531
236690140,176613355
348759551,3078496
290456041,222277101
11425284,226954851
236690140,278931712
257465738,319941922
303690604,262981557
430788636,465568270
378015876,447974192
169624922,231516986
244704883,344440640
456925212,394283883
36041325,324503911
246422438,152320921
281095868,139327802
315110195,226305471
163209102,543406
163209102,151464418
420893527,358763053
268713514,500131623
863599971,60340623
36041325,655654107
443977902,191465183
427076362,2540234
380633195,271418870
213402360,144884485
5856094,15447188
547782928,134596758
212397580,373283284
569125867,414220710
1756709,851571475
619577615,530191450
428113258,201652839
381144370,411911825
172710559,326807134
569125867,408466342
427076362,148957790
182393059,273697166
303690604,256467020
181899699,153758976
471276575,491885887
268713514,607386085
79429964,2983595
346170864,353031376
619577615,524830535
162273052,271924274
244704883,175002952
42735014,152588022
25891559,57120499
25891559,475372142
471276575,522125827
228061240,198165768
816054748,213492872
210930165,285630228
58314538,651364761
401629439,211593337
14204987,15027483
112082607,561243701
182393059,241514038
381144370,295547818
282476961,443018289
401629439,385719612
13588275,1880940
4408195,2542352
171332234,136423594
383777387,368064489
406806074,274696976
569125867,257468711
299908306,267948634
145015907,182379524
252606151,189472617
246392839,265791804
146553153,88327068
381144370,406989975
229956624,181802473
258846989,311805874
7894249,61369763
343048272,352253718
430788636,464377225
428113258,369422644
19616909,218869761
662741463,368647122
463995635,144962170
619577615,406148785
41501022,496862911
456494191,425552507
384010484,411454489
181379424,568473065
244704883,202706328
11582761,45544473
428113258,252371704
34381710,2169980
4408195,27985706
88785305,424602242
121635467,98298000
323705571,302320595
183406465,558212688
135883377,503959178
401629439,279436837
281095868,275827349
257004484,10810724
244704883,55505972
265134445,412346059
731564795,310893
471276575,551293220
555746062,551246904
852669061,575282573
146553153,154861562
281095868,786793678
179904917,290727066
13588275,337971
299908306,176363679
401629439,211614008
250043232,210930165
9030558,177897019
333055487,388406374
428113258,307448440
180177459,73682947
3346542,11535992
276038447,388792325
383777387,418699596
427076362,205770465
456925212,227098191
333156814,228591200
5856094,2341495
427076362,31989348
88785305,262176250
25891559,38175980
5856094,14395662
36041325,460959269
65011900,333877983
240352641,199595191
430788636,330108816
315110195,243813923
26477119,558255592
5856094,10207967
173860653,606423861
9030558,511758761
312260701,296851744
171332234,57102901
228875108,261386052
335139497,182765919
13588275,25191332
549033684,468628665
383777387,378418343
207383715,569299869
326807134,588490546
505117799,317567817
7894249,1401647
344924333,137744206
34381710,62547577
353361625,281509911
401629439,295351179
181899699,64687067
7894249,10438306
181899699,32970978
401629439,290567075
240352641,309835081
508522179,399362003
270288637,259168780
213402360,232160377
194971345,194876344
93511481,259150992
498940778,73277901
406806074,191566176
171332234,165598826
465506973,475367599
225245191,230296613
480978443,294979032
207634257,492307634
466878925,300284048
80671383,19273866
246422438,182400297
516146289,371410512
299197852,470214512
5856094,743815
461547882,271476229
547782928,155855263
569125867,168361339
547782928,284396391
5856094,2301039
428473928,304487636
320182139,319584896
242047333,162321175
391504204,499602458
1756709,595247591
662741463,224669726
427076362,91776952
180177459,63403915
569125867,218833946
320182139,223646713
343048272,157562263
190936664,343289685
249838483,286926075
92013142,78071351
576290948,290488940
307495639,298564376
181899699,221824493
294580850,304976631
13588275,33300679
201479675,253398836
483131718,240204561
390860892,9368639
36041325,426833303
13588275,41773009
166627739,26721018
39538382,102157205
381144370,368658489
461111565,194861051
112082607,104235412
433848592,264278653
420893527,276408100
498940778,257615128
456494191,208961762
662741463,291787447
281095868,291804241
281542763,583913130
195438755,31199186
180177459,491177
3346542,97415037
299908306,182655825
466878925,153787190
169624922,275682281
181899699,2232992
300919599,7763468
191601364,574068734
257465738,280184355
246422438,138270091
182393059,184700989
456494191,240352641
282476961,56896299
156110357,147128797
611408859,446845011
547782928,212802301
319628783,168456672
427076362,99798808
420893527,6089358
611408859,343350051
181379424,214595330
299908306,124156369
611408859,116436809
7894249,45863642
863599971,15189361
137363946,253274133
241514576,10729988
178786625,484945207
11582761,535472167
195438755,141793683
516146289,229234102
7894249,156918762
381144370,347140170
